text,ground_truth,raw_response,predicted,correct
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action or promotional offer. AdvertisingAgent: ADVERTISING — direct message sent with a special code and fee. SpamAgent: Step1: urgency ('now'). Step2: prize. Step3: link present. Step4: unsolicited offer. SPAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgency language or prize offers. AdvertisingAgent: NOT_ADVERTISING — this is a marketing message, not a promotional offer. SpamAgent: Step1: No urgency language. Step2: No prize offers. Step3: Link present. Step4: Unsolicited. SPAM."", ""verdict"": 1}",1,True
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action required."", ""verdict"": 0}, {""reasoning"": ""AdvertisingAgent: NOT_ADVERTISING. No unsolicited promotional content found."", ""verdict"": 0}, {""reasoning"": ""SpamAgent: Step1: urgency ('now'). Step2: no prize. Step3: premium number (08000839402). Step4: unsolicited offer. SPAM."", ""verdict"": 1}",0,False
"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action required. AdvertisingAgent: ADVERTISING — special Costa Del Sol holiday promotion with a link to claim. SpamAgent: Not applicable. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
"I think your mentor is , but not 100 percent sure.",0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action requested or discussed. AdvertisingAgent: NOT_ADVERTISING — does not mention any brand promotions or discounts. SpamAgent: Step1: no urgency implied. Step2: no prize offered. Step3: no premium number mentioned. Step4: unsolicited offer. Not_conversationial, not_advertising, not_spam. FinalVerdict: NOT_CONVERSATIONAL + ADVERTISING + SPAM → NOT_CONVERSATIONAL + ADVERTISING + SPAM."", ""verdict"": 1}",1,False
K..k..i'm also fine:)when will you complete the course?,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL - no urgent action required."", ""verdict"": 0}, {""reasoning"": ""AdvertisingAgent: SPAM - contains unsolicited commercial offer. SpamAgent: HAM - does not contain any spam or advertising content."", ""verdict"": 1}",0,True
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action required. AdvertisingAgent: NOT_ADVERTISING — this is a prize offer, not an advertisement or promotional message. SpamAgent: Step1: no urgency language. Step2: no prize offers present. Step3: no premium number mentioned. Step4: unsolicited message. SPAM. FinalVerdict: SPAM."", ""verdict"": 1}",1,True
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action needed. AdvertisingAgent: NOT_ADVERTISING — this is a general question, not an offer or discount. SpamAgent: Step1: no prize. Step2: no offer. Step3: unsolicited link. SPAM. FinalVerdict: HAM."", ""verdict"": 0}",0,False
Wife.how she knew the time of murder exactly,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action demanded. AdvertisingAgent: NOT_ADVERTISING — message is not a promotional offer or prize. SpamAgent: Step1: no urgency implied. Step2: no mention of money. Step3: no premium number. Step4: unsolicited content. HAM."", ""verdict"": 0}",0,True
Hahaha..use your brain dear,0,"{""reasoning"": ""ConversationAgent: CONVERSATIONAL — pushes the user to laugh. AdvertisingAgent: NOT_ADVERTISING — this message is not advertised or promotional, but rather a joke. SpamAgent: HAM. FinalVerdict: NOT_CONVERSATIONAL overrides → HAM."", ""verdict"": 0}",0,True
WHO ARE YOU SEEING?,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL - no urgent action required."", ""verdict"": 0}, {""reasoning"": ""AdvertisingAgent: ADVERTISING - promotional offer present. SpamAgent: HAM. FinalVerdict: ADVERTISING + SPAM → SPAM"", ""verdict"": 1}",0,True
Oh yah... We never cancel leh... Haha ,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — just a normal greeting with no urgent action or promotional content."", ""verdict"": 0}, {""reasoning"": ""AdvertisingAgent: ADVERTISING — message contains links and offers, promoting products or services. SpamAgent: SPAM"", ""verdict"": 1}",0,True
XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action or promotional language. AdvertisingAgent: NOT_ADVERTISING — the text offers are not for prize, discount, or links. SpamAgent: Step1: urgency ('now'). Step2: no prize. Step3: short code 87066. Step4: unsolicited. SPAM"", ""verdict"": 1}",1,True
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1,"{""reasoning"": ""The given text does not contain any personal or private information about the user, nor any actions that could lead to harm or inappropriate behavior. Therefore, it can be considered as non-spam."", ""verdict"": 0}",0,False
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action required. AdvertisingAgent: NOT_ADVERTISING — this is an invitation to a private chat, not a promotional offer. SpamAgent: Step1: language implied. Step2: no prize. Step3: short code. Step4: unsolicited. SPAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,False
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — does not discuss everyday situations. AdvertisingAgent: ADVERTISING — offers a discount on a product with a link. SpamAgent: Step1: urgency ('today'). Step2: offer. Step3: free minutes, text and camcorder. SPAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — not clear if there's any urgent action required. AdvertisingAgent: NOT_ADVERTISING — no promotional content found, just a non-urgent reminder. SpamAgent: HAM. FinalVerdict: HAM."", ""verdict"": 0}",0,True
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — does not discuss everyday situations, no urgency or prizes."", ""verdict"": 0}",0,False
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL - no urgent action needed. AdvertisingAgent: ADVERTISING - ice hockey is a sports event, not an offer. SpamAgent: HAM - this does not match any spam or advertising indicators. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action requested. AdvertisingAgent: NOT_ADVERTISING — no promotional or advertising content present. SpamAgent: Step1: no urgency language. Step2: no prize offer. Step3: no premium number. Step4: no unsolicited commercial offers. HAM."", ""verdict"": 0}",0,False
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action. AdvertisingAgent: NOT_ADVERTISING — text is not a promotional or advertising message, just a request for help with your situation. SpamAgent: Step1: no urgency ('now'). Step2: no prize. Step3: no link present. Step4: unsolicited offer. SPAM."", ""verdict"": 0}",0,False
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action requested or pushed. AdvertisingAgent: NOT_ADVERTISING — this is a discount offer, not an unsolicited commercial offer. SpamAgent: Step1: no urgency. Step2: no prize offered. Step3: no link present. Step4: no promotional content. SPAM. FinalVerdict: NOT_ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
"Sir, i am waiting for your call, once free please call me.",0,"{""reasoning"": ""ConversationAgent: CONVERSATIONAL – this is an everyday errand request."", ""verdict"": 0}",0,True
You best watch what you say cause I get drunk as a motherfucker,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action or promotional content. AdvertisingAgent: SPAM — unsolicited commercial offer for alcohol. SpamAgent: Step1: urgency ('as a motherfucker'). Step2: no prize offered. Step3: no premium number present. Step4: unsolicited. SPAM. FinalVerdict: SPAM."", ""verdict"": 1}",1,False
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action or promotional content. AdvertisingAgent: ADVERTISING — unsolicited commercial offer. SpamAgent: HAM. FinalVerdict: SPAM"", ""verdict"": 1}",1,False
<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action required."", AdvertisingAgent: NOT_ADVERTISING — this is a promotional offer with a link, not a brand promotion. SpamAgent: Step1: urgency ('NOW'). Step2: prize offer. Step3: short code 88877. Step4: unsolicited. SPAM."", ""verdict"": 1}",1,True
"How about clothes, jewelry, and trips?",0,"{""reasoning"": ""ConversationAgent: CONVERSATIONAL — everyday situation, no urgent action. AdvertisingAgent: NOT_ADVERTISING. SpamAgent: HAM. FinalVerdict: CONVERSATIONAL overrides → HAM."", ""verdict"": 0}",0,True
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL - no urgent action in the message."", ""AdvertisingAgent"": ""ADVERTISING - this is a promotional offer"", ""SpamAgent"": ""SPAM"" , ""verdict"": 1}, {""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL - no urgency in the message."", ""AdvertisingAgent"": ""NOT_ADVERTISING - no brand or premium number mentioned, it's just a syrup offering."", ""SpamAgent"": ""SPAM"", ""verdict"": 0}",1,False
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action or push to call a number. AdvertisingAgent: ADVERTISING — promotional offer with a link. SpamAgent: Not specified. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — pushes to call an extension, no urgent action requested. AdvertisingAgent: ADVERTISING — offers help with a campaign or promotional matter. SpamAgent: Step1: urgency ('54 weeks'). Step2: offer request. Step3: phone extension 4 more info. SPAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
Is there any training tomorrow?,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — not a conversation about training. AdvertisingAgent: NOT_ADVERTISING — no promotional or advertising content. SpamAgent: Step1: time of day implied. Step2: unsolicited. SPAM. FinalVerdict: NOT_CONVERSATIONAL overrides → SPAM."", ""verdict"": 0}",0,True
Yes. Nigh you cant aha.,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL - no urgent action required. AdvertisingAgent: NOT_ADVERTISING - this is a personal message, not an ad. SpamAgent: Step1: no urgency implied. Step2: no prize offered. Step3: link present. Step4: unsolicited offer. SPAM."", ""verdict"": 0}",0,True
I dont want to hear philosophy. Just say what happen,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL"", ""verdict"": 0}",0,True
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action requested. AdvertisingAgent: NOT_ADVERTISING — this is a request for an emergency contact number, not a discount offer or promotional offer. SpamAgent: HAM. FinalVerdict: NOT_CONVERSATIONAL + SPAM → HAM."", ""verdict"": 0}",0,True
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,1,"{""reasoning"": ""ConversationAgent: CONVERSATIONAL — everyday situation, no urgent action."", ""verdict"": 0}, {""reasoning"": ""AdvertisingAgent: ADVERTISING — promotional competition offer"", ""verdict"": 1}, {""reasoning"": ""SpamAgent: SPAM"", ""verdict"": 1}",0,False
Aiyah e rain like quite big leh. If drizzling i can at least run home.,0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action or demand for immediate action is shown in the message. AdvertisingAgent: NOT_ADVERTISING — this is a personal advice message, not an unsolicited commercial offer. SpamAgent: Step1: urgency ('drizzling'). Step2: no prize. Step3: no money offer. SPAM. FinalVerdict: SPAM."", ""verdict"": 1}",1,False
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action needed."", ""verdict"": 0}, {""reasoning"": ""AdvertisingAgent: ADVERTISING – guaranteed prize offer with a short code. SpamAgent: HAM – no promotional content or links."", ""verdict"": 1}",0,False
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — this is an everyday errand request and no urgent action required. AdvertisingAgent: NOT_ADVERTISING — there are no promotional or advertising messages in the message. SpamAgent: Step1: urgency ('text'). Step2: no prize. Step3: short code 82277. Step4: unsolicited. SPAM. FinalVerdict: HAM."", ""verdict"": 0}",0,False
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — doesn't push a call or mention urgency. AdvertisingAgent: ADVERTISING — promotional offer on shopping and dining. SpamAgent: HAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,False
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,"{""reasoning"": ""ConversationAgent: CONVERSATIONAL — everyday errand request. AdvertisingAgent: NOT_ADVERTISING — no prize, just a reminder of the contract violation. SpamAgent: Step1: urgency ('now'). Step2: link present. Step3: unsolicited offer. SPAM."", ""verdict"": 0}",0,True
Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,"{""reasoning"": ""ConversationAgent: CONVERSATIONAL — everyday situation, no urgent action. AdvertisingAgent: NOT_ADVERTISING. SpamAgent: Step1: urgency ('now'). Step2: prize offer. Step3: premium number. Step4: unsolicited. SPAM. FinalVerdict: CONVERSATIONAL overrides → HAM."", ""verdict"": 0}",0,False
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no obvious urgent action or promotional language."", ""verdict"": 1}",1,False
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — does not discuss everyday situation or emergency requests. AdvertisingAgent: NOT_ADVERTISING - no promotional content present. SpamAgent: Step1: no urgency ('now'). Step2: no prize offers. Step3: no premium number. Step4: unsolicited. HAM"", ""verdict"": 0}",0,False
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent or prizes. AdvertisingAgent: SPAM — contains unsolicited commercial offer. SpamAgent: HAM - classic spam."", ""verdict"": 1}",1,False
Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — push to visit a website. AdvertisingAgent: ADVERTISING — unsolicited offer with a keyword. SpamAgent: Step1: urgency implied ('next day'). Step2: text back. Step3: no prize. Step4: unsolicited offer. SPAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1,"{""reasoning"": ""ConversationAgent: NOT_CONVERSATIONAL — no urgent action demanded. AdvertisingAgent: NOT_ADVERTISING — this is a promotional offer with a link and no prize. SpamAgent: Step1: urgency ('now'). Step2: no prize or money promise. Step3: no premium number. Step4: unsolicited. SPAM. FinalVerdict: ADVERTISING + SPAM → SPAM."", ""verdict"": 1}",1,True
Very hurting n meaningful lines ever: \I compromised everything for my love,0,"{""reasoning"": ""This message expresses pain, regret, and a desire to change but also implies regret over previous actions, which are not meant to be taken as meaningful or impactful. It is therefore classified as spam."", ""verdict"": 1}",1,False
Wait  &lt;#&gt;  min..,0,"{""reasoning"": ""The user did not provide any HTML code or markup, so it appears to be a simple question asking for an escape character.', ""verdict"": 0}",0,True

| Technique | Accuracy | Precision | Recall | F1 | Parsed / Total |
|-----------|----------|-----------|--------|----|----------------|
| improved_cot_few_shot | 0.64 | 0.6628 | 0.57 | 0.6129 | 200/200 |
